p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.23591183980404e-11	1.06063513175198	1	0.997	2.6218633769603e-07	Tnaive-like	Crip1
1.42096575879092e-11	0.854030157565146	0.849	0.877	3.01443676069906e-07	Tnaive-like	Cd28
1.48053454490385e-11	0.786747827568602	0.558	0.354	3.14080598355904e-07	Tnaive-like	Klhl6
1.97744020294168e-11	0.692798956590003	0.791	0.687	4.19494164652048e-07	Tnaive-like	Chd3
1.98278712755792e-11	0.711569986845205	0.988	0.98	4.20628461240137e-07	Tnaive-like	Ets1
2.27919178589599e-11	0.59123611727525	0.802	0.7	4.83507745459976e-07	Tnaive-like	Grap
2.76635403999821e-11	0.728107372410342	0.512	0.286	5.8685434604522e-07	Tnaive-like	Zfp36
3.20048627064842e-11	0.489944988810433	0.326	0.121	6.78951157455355e-07	Tnaive-like	Tmem154
3.50471902673085e-11	0.787247578373113	0.616	0.423	7.43491094330682e-07	Tnaive-like	Dgka
5.52077938827202e-11	0.301172058032638	1	1	1.17117813942803e-06	Tnaive-like	Rps21
9.12162128725257e-11	0.717496982775639	0.779	0.783	1.93506073987776e-06	Tnaive-like	Apbb1ip
1.04556998279402e-10	0.400067879753468	0.279	0.093	2.21807216149923e-06	Tnaive-like	Hs3st3b1
1.05200896145814e-10	0.556686862456141	0.477	0.26	2.23173181083729e-06	Tnaive-like	Pdlim1
1.06477287576578e-10	0.638611532134419	0.953	0.937	2.25880917864953e-06	Tnaive-like	Xrn2
1.14917155949648e-10	0.636617677113564	0.453	0.235	2.43785254631584e-06	Tnaive-like	Foxo1
1.15353256163791e-10	0.582910167592921	0.907	0.895	2.44710397625865e-06	Tnaive-like	Hopx
1.75257115289133e-10	0.337534472557804	1	1	3.71790444374367e-06	Tnaive-like	Rpl29
2.8092167153815e-10	0.892810194192367	0.884	0.875	5.95947234001031e-06	Tnaive-like	Samhd1
3.03531724958729e-10	0.680670096392962	0.535	0.34	6.43912201327447e-06	Tnaive-like	Il17ra
3.04831489452783e-10	0.52599276894078	0.977	0.99	6.46669521725134e-06	Tnaive-like	Hcst
4.07247642808421e-10	0.704648057308989	0.872	0.881	8.63935149453785e-06	Tnaive-like	Tut4
4.217330551808e-10	0.561682536422775	0.616	0.405	8.9466450326055e-06	Tnaive-like	Itpr2
7.72170713203645e-10	0.600669877302408	0.895	0.884	1.63808295099021e-05	Tnaive-like	Clint1
8.74358104975516e-10	0.596766768818282	0.965	0.9	1.85486328389506e-05	Tnaive-like	Emp3
1.3229828831395e-09	0.491201301830051	0.965	0.962	2.80657588829213e-05	Tnaive-like	Ostf1
1.49280345499203e-09	0.663580305662542	0.663	0.584	3.16683324942008e-05	Tnaive-like	Tpst2
2.16755279053195e-09	0.606503425677204	0.942	0.952	4.59824648983448e-05	Tnaive-like	Ankrd11
2.39303642733532e-09	0.751264942846182	0.802	0.805	5.07658747694915e-05	Tnaive-like	Atp11b
2.44337612129109e-09	0.440283958869263	0.349	0.151	5.18337810370692e-05	Tnaive-like	Tcp11l2
3.10115581425239e-09	0.521909549560687	0.919	0.923	6.57879194435503e-05	Tnaive-like	Dnajc15
3.3484774157514e-09	0.572150351514244	0.977	0.98	7.10345998977501e-05	Tnaive-like	Epsti1
4.38205914685319e-09	0.573915608208403	0.465	0.263	9.29610027413435e-05	Tnaive-like	Gm30054
4.81025004413782e-09	0.661096810098831	0.709	0.612	0.00010204464443634	Tnaive-like	Flna
4.86643521404537e-09	0.639486230871094	0.953	0.967	0.000103236556630758	Tnaive-like	Ifngr1
5.45192852704764e-09	0.626036702993932	0.826	0.815	0.000115657211772789	Tnaive-like	Clec2d
8.12110680186625e-09	0.597087039196162	0.488	0.296	0.000172281159694791	Tnaive-like	Slc4a7
8.21251979618176e-09	0.498860022586816	0.907	0.903	0.0001742203949562	Tnaive-like	Supt4a
8.29622164521078e-09	0.764946762155917	0.453	0.257	0.000175996045981501	Tnaive-like	1500009L16Rik
9.46032837550402e-09	0.543479535060441	0.872	0.931	0.000200691406157942	Tnaive-like	Arl6ip5
1.00279877801751e-08	0.51617300075412	1	0.993	0.000212733732768635	Tnaive-like	mt-Rnr1
1.02058143182377e-08	0.578159984470146	0.488	0.287	0.000216506144947095	Tnaive-like	Tespa1
1.1327320290683e-08	0.640092640626073	0.826	0.826	0.00024029777264655	Tnaive-like	Spn
1.16813157452871e-08	0.635803511084993	0.337	0.153	0.00024780743222052	Tnaive-like	Socs3
1.72271546254342e-08	0.628559514480495	0.919	0.948	0.00036545685822396	Tnaive-like	Gimap6
2.01618857905171e-08	0.504553349827169	0.802	0.762	0.00042771424516003	Tnaive-like	Usp15
2.10118640843533e-08	0.648131347060387	0.453	0.262	0.000445745684685471	Tnaive-like	Cpne3
2.15238230703437e-08	0.661178315286548	0.663	0.58	0.000456606382614272	Tnaive-like	Nr3c1
2.33303629952986e-08	0.454438335372261	0.977	0.997	0.000494930320582265	Tnaive-like	Lsp1
2.56044058668337e-08	0.614378680399558	0.942	0.901	0.000543171866059011	Tnaive-like	Ccnd2
2.56937362581126e-08	0.446534927985703	0.291	0.121	0.000545066920979602	Tnaive-like	A930005H10Rik
2.99940582692279e-08	0.495292601464751	0.907	0.907	0.000636293952123401	Tnaive-like	Lat
3.15938822966139e-08	0.473237752614636	0.942	0.962	0.000670232619040367	Tnaive-like	Rap1b
3.30401799606443e-08	0.411741311808997	0.279	0.112	0.000700914377685108	Tnaive-like	Pag1
3.31052329390468e-08	0.473024064803918	0.349	0.163	0.000702294411568939	Tnaive-like	Cdc25b
3.36745922753091e-08	0.54598872132923	0.826	0.795	0.000714372800528408	Tnaive-like	Cdkn1b
3.42508270190707e-08	1.39029357148494	0.663	0.603	0.000726597044382566	Tnaive-like	Itga4
3.43421536681678e-08	0.552472714089277	0.907	0.929	0.000728534447916511	Tnaive-like	Dock2
3.62184588266658e-08	0.418475562052521	0.314	0.137	0.000768338385548888	Tnaive-like	St3gal6
5.84673126942193e-08	1.31268487243865	0.384	0.195	0.00124032557149517	Tnaive-like	Dapl1
6.17764136585542e-08	0.538790431420215	0.849	0.85	0.00131052483935257	Tnaive-like	Zc3hav1
6.65682704733435e-08	0.623863417431417	0.767	0.674	0.00141217928982151	Tnaive-like	A130071D04Rik
7.94604518589137e-08	0.568093919538594	0.547	0.412	0.00168567402573499	Tnaive-like	Mbp
8.34179914597868e-08	0.579100987783977	0.593	0.425	0.00176962927082792	Tnaive-like	Gprin3
9.89880870721448e-08	0.640260963233944	0.57	0.45	0.00209993327914848	Tnaive-like	Cldnd1
1.27648220274457e-07	0.724035780060742	0.64	0.568	0.00270792934490233	Tnaive-like	Nptn
1.60314624075967e-07	0.525502236926369	0.744	0.65	0.00340091443514756	Tnaive-like	Tmem71
1.72005571567434e-07	0.486027190574066	0.826	0.803	0.00364892619523154	Tnaive-like	Cdk2ap2
1.78603320638985e-07	0.428728629052878	0.93	0.908	0.00378889084403544	Tnaive-like	Fam107b
1.91819258747831e-07	0.595816611835513	0.872	0.806	0.0040692537550765	Tnaive-like	Txnip
2.06267272821505e-07	0.450920333013898	0.872	0.905	0.00437575392563541	Tnaive-like	Gm8369
2.08375619183665e-07	0.398876149519695	0.953	0.981	0.00442048038536226	Tnaive-like	Lck
2.120138477182e-07	0.574833271864054	0.593	0.462	0.0044976617654939	Tnaive-like	Fam189b
2.38080349892501e-07	0.447402450375327	0.849	0.88	0.00505063654261951	Tnaive-like	Scand1
2.53489024390304e-07	0.285661143543312	1	1	0.00537751616341592	Tnaive-like	Trbc2
2.53952001635157e-07	0.582113430083084	0.512	0.359	0.00538733776268823	Tnaive-like	S1pr4
2.63560696556758e-07	0.545564936627264	0.93	0.937	0.00559117661675506	Tnaive-like	Nsd3
3.3735933598765e-07	0.471267904340807	0.86	0.855	0.00715674095364201	Tnaive-like	Stk4
3.37555144730868e-07	0.553300299388335	0.733	0.719	0.00716089484032064	Tnaive-like	Ppp2r5a
3.65035669147016e-07	0.449274633545974	0.953	0.976	0.0077438666852848	Tnaive-like	Ly6e
4.10639189545298e-07	0.51719013757127	0.581	0.439	0.00871129976701395	Tnaive-like	Tecpr1
4.44681304420722e-07	0.334065339781071	1	0.999	0.0094334691919812	Tnaive-like	Rac2
5.69412775424898e-07	0.693478776156631	0.942	0.989	0.0120795226178638	Tnaive-like	Ahnak
9.148880536635e-07	0.488524684702553	0.709	0.663	0.0194084351704175	Tnaive-like	Glipr2
9.98638873508378e-07	0.428814656657068	0.349	0.182	0.0211851250626067	Tnaive-like	Trp53inp1
1.1200308675809e-06	0.308480252321807	1	0.999	0.0237603348248613	Tnaive-like	Ptprc
1.12367581195704e-06	0.493338367242973	0.895	0.913	0.0238376586748566	Tnaive-like	Elf1
1.27208109802269e-06	0.440286976329791	0.733	0.705	0.0269859284134534	Tnaive-like	Tnrc6c
1.80309147506831e-06	0.623678635513172	0.756	0.77	0.038250782552099	Tnaive-like	Resf1
2.13927968949935e-06	0.384086744412419	0.36	0.201	0.0453826793330392	Tnaive-like	Arhgap26.1
2.53091805754201e-06	0.517311412425951	0.349	0.198	0.0536908956726962	Tnaive-like	Arhgap31
2.66794214983797e-06	0.614030017489617	0.93	0.96	0.0565977247666626	Tnaive-like	Gm8995
2.66814058264054e-06	0.377043227823212	1	0.997	0.0566019343201364	Tnaive-like	Rbm39
2.85702797740458e-06	0.565307585989659	0.337	0.192	0.0606089915126608	Tnaive-like	Pja1
3.13628584274587e-06	0.498807287167199	0.733	0.779	0.0665331678680109	Tnaive-like	Tbc1d10c
3.29754348734297e-06	0.527253864203198	0.721	0.676	0.0699540875404937	Tnaive-like	Irf1
3.35410706849443e-06	0.479272293188983	0.477	0.328	0.0711540273510408	Tnaive-like	Abcb1a
3.48478580785914e-06	0.436857184618696	0.907	0.908	0.0739262461279238	Tnaive-like	Cytip
3.54852039859514e-06	0.475597339114741	0.756	0.737	0.0752783117357974	Tnaive-like	Arid4b
4.8120683354637e-06	0.62560384750385	0.512	0.405	0.102083217668527	Tnaive-like	Rnf125
5.22851687473276e-06	0.456565413277259	0.942	0.976	0.110917756980581	Tnaive-like	mt-Nd4
5.80459514396369e-06	0.690379902492239	0.477	0.376	0.123138681384046	Tnaive-like	Tnfaip8l2
5.84374565227846e-06	0.495625531890013	0.721	0.729	0.123969220267435	Tnaive-like	Gsk3b
6.41732871011066e-06	0.505296658460783	0.593	0.505	0.136137211256287	Tnaive-like	Gna13
6.83964421305456e-06	0.485362078545735	0.663	0.624	0.145096212335739	Tnaive-like	Cd5
8.11149061990393e-06	0.419206269788275	0.267	0.133	0.172077162010642	Tnaive-like	Adk
8.62605108131191e-06	0.435237582727185	0.593	0.516	0.182993047638951	Tnaive-like	Snx4
9.31668733640643e-06	0.311284367981322	0.872	0.831	0.197644205154526	Tnaive-like	Tnrc6b
9.59771421753614e-06	0.815262380878387	0.744	0.843	0.203605909410812	Tnaive-like	Atp2b1
9.61702321167909e-06	0.411656236313522	0.291	0.153	0.20401553041256	Tnaive-like	Pik3r5
9.76379142305756e-06	0.44570305639062	0.36	0.22	0.207129071248743	Tnaive-like	Asap1
1.02488636203344e-05	0.570987037961829	0.512	0.419	0.217419392841773	Tnaive-like	Gna15
1.03702538611389e-05	0.409904128277876	0.465	0.311	0.2199945654102	Tnaive-like	Hmgn1
1.07294712541389e-05	0.495702222742095	0.837	0.848	0.227615003185304	Tnaive-like	Fyn
1.09800555143808e-05	0.563382401410619	0.988	0.936	0.232930897682074	Tnaive-like	Slc38a2
1.30865166015548e-05	0.645074698386716	0.663	0.651	0.277617363185383	Tnaive-like	Smad7
1.35190727451519e-05	0.502925784184405	0.605	0.522	0.286793609215652	Tnaive-like	St8sia4
1.4953985774769e-05	0.387008278529918	0.488	0.377	0.317233854225949	Tnaive-like	Fam13b
1.69930801937845e-05	0.630809292917241	0.547	0.507	0.360491203230944	Tnaive-like	Esyt2
1.77303232689621e-05	0.495301601433932	0.5	0.404	0.376131077827761	Tnaive-like	Cdc42ep3
1.84683714272031e-05	0.497891548951696	0.721	0.72	0.391788031456687	Tnaive-like	Themis
1.94665126251371e-05	0.354914497071526	0.919	0.958	0.412962598829658	Tnaive-like	Fyb
2.1263914940463e-05	0.453896787545647	0.86	0.867	0.451092691546981	Tnaive-like	Ddx6
2.15060944269448e-05	0.640002267482308	0.674	0.573	0.456230287173208	Tnaive-like	Gpr183
2.16047338455037e-05	0.426366447376713	0.488	0.365	0.458322823798516	Tnaive-like	Kdm7a
2.29713453201923e-05	0.442728355574103	0.663	0.632	0.48731411962256	Tnaive-like	Map4k4
2.33142084571646e-05	0.402565389928233	0.802	0.795	0.494587618210291	Tnaive-like	Utrn
2.34148133326598e-05	0.392712268932992	0.337	0.204	0.496721850039044	Tnaive-like	Phf1
2.3442381680203e-05	0.430921046618574	0.372	0.233	0.497306684963826	Tnaive-like	Camk2d
2.42251447408805e-05	0.42199689379176	0.605	0.553	0.513912220533039	Tnaive-like	Heca
2.66339907565923e-05	0.361437402089674	0.953	0.991	0.56501347991035	Tnaive-like	Klrk1
2.66404792158415e-05	0.500305281209833	0.581	0.506	0.565151126084861	Tnaive-like	Nfatc3
2.77883621289335e-05	0.32435696626496	1	1	0.589502314203196	Tnaive-like	Ddx5
2.83242370809607e-05	0.458807313182857	0.535	0.459	0.6008703654355	Tnaive-like	Kcnn4
2.98495922465996e-05	0.456481500175284	0.709	0.736	0.633229249919365	Tnaive-like	4932438A13Rik
2.9955610228792e-05	0.34032739597906	0.791	0.799	0.635478315393594	Tnaive-like	Srpk1
3.19889878636092e-05	0.464818178519198	0.872	0.921	0.678614388538606	Tnaive-like	Clk1
3.19981958875013e-05	0.614596322240229	0.872	0.906	0.678809727557453	Tnaive-like	Ier2
3.30160753474325e-05	0.561289463005021	0.791	0.773	0.700403022420433	Tnaive-like	Zfp36l1
3.51946455698734e-05	0.541262449721002	0.384	0.253	0.746619211119295	Tnaive-like	Arhgef18
3.58276868470147e-05	0.561822281981959	0.535	0.481	0.760048548772569	Tnaive-like	Epb41
3.82351819704403e-05	0.33754722514229	0.93	0.979	0.811121150320921	Tnaive-like	Gimap1
3.85039831359381e-05	0.528531908851119	0.895	0.885	0.816823498245791	Tnaive-like	mt-Nd5
4.07648073713757e-05	0.515419916897184	0.581	0.551	0.864784623576364	Tnaive-like	Add3
4.34223610946253e-05	0.485404480267067	0.895	0.909	0.921161968261381	Tnaive-like	Tagln2
4.62548550690954e-05	0.513483384865648	0.547	0.482	0.981250495435791	Tnaive-like	Cd84
4.93477298016608e-05	0.508819560393516	0.43	0.325	1	Tnaive-like	Faah
5.00288802857412e-05	0.55349629739781	0.628	0.606	1	Tnaive-like	Hipk1
5.54241769018559e-05	0.387624792871277	0.907	0.951	1	Tnaive-like	Celf2
5.807880302832e-05	0.378085651622513	0.953	0.983	1	Tnaive-like	Mcl1
5.84242219887869e-05	0.37298256844142	0.349	0.222	1	Tnaive-like	Ehd3
5.85186727247404e-05	0.275745604410915	1	0.995	1	Tnaive-like	Itm2b
6.00833524089287e-05	0.359433823726842	0.605	0.562	1	Tnaive-like	Myo1g
6.13145276283745e-05	0.344361177150358	0.919	0.963	1	Tnaive-like	Gmfg
6.17043819552189e-05	0.470397735798323	0.907	0.928	1	Tnaive-like	Ptp4a2
6.37342193980137e-05	0.378097446487732	0.651	0.635	1	Tnaive-like	Fcho2
6.67000694665336e-05	0.462244119460849	0.826	0.824	1	Tnaive-like	9930111J21Rik2
6.85298492686573e-05	0.483881430599556	0.581	0.553	1	Tnaive-like	Man2a1
7.29343795874825e-05	0.608439832312915	0.64	0.658	1	Tnaive-like	Grap2
7.51353240054485e-05	0.487828269282379	0.488	0.414	1	Tnaive-like	Acp5
7.53958803354655e-05	0.362257666770077	0.674	0.633	1	Tnaive-like	Stk10
7.93998052187666e-05	0.346982825655866	0.942	0.936	1	Tnaive-like	Ndufa4
8.14718405257636e-05	0.465142006971104	0.488	0.41	1	Tnaive-like	Thap3
8.51977912581312e-05	0.316442990147976	1	0.999	1	Tnaive-like	Coro1a
8.69856333099763e-05	0.354736399665341	0.721	0.761	1	Tnaive-like	Wasf2
8.71762062129546e-05	0.444869629133421	0.558	0.514	1	Tnaive-like	Smad4
9.07971715902116e-05	0.501410650858678	0.93	0.965	1	Tnaive-like	mt-Co1
9.9879586116351e-05	0.331020652902049	0.953	0.977	1	Tnaive-like	Gimap3
0.000100482471157109	0.686555833510225	0.488	0.413	1	Tnaive-like	Iqgap2
0.000102904953972637	0.429574457721026	0.558	0.502	1	Tnaive-like	Cyth1
0.000107562653523967	0.461521982467552	0.558	0.53	1	Tnaive-like	Ngly1
0.000117626865037151	0.343205296761822	0.767	0.803	1	Tnaive-like	Tacc1
0.000127298936677692	0.413612714871246	0.791	0.883	1	Tnaive-like	Arhgap45
0.000130356041755872	0.252645875071348	0.977	0.992	1	Tnaive-like	Msn
0.000137965548727023	0.286699988574122	0.919	0.911	1	Tnaive-like	Cd53
0.000140477481192136	0.355059333383648	0.942	0.971	1	Tnaive-like	Abracl
0.000143357701388607	0.352431080831792	0.895	0.938	1	Tnaive-like	Tra2b
0.0001528366690423	0.590027149758877	0.814	0.855	1	Tnaive-like	Macf1
0.000155789685731179	0.434597161937851	0.907	0.965	1	Tnaive-like	Cd48
0.000165024564098679	0.360750749542631	1	0.998	1	Tnaive-like	mt-Cytb
0.000169731281231361	0.439048371434413	0.733	0.746	1	Tnaive-like	Itpkb
0.000177182703987196	0.408215504940953	0.302	0.189	1	Tnaive-like	Dipk1a
0.00018780186792554	0.301443058741575	0.337	0.217	1	Tnaive-like	Elmsan1
0.000190076036970371	0.329009055590103	0.756	0.795	1	Tnaive-like	Fam32a
0.000202502264338504	0.441799127805805	0.779	0.829	1	Tnaive-like	Ywhaq
0.000204018174885302	0.408716837595984	0.791	0.828	1	Tnaive-like	Tnfaip8
0.000208140513513365	0.445631586019461	0.64	0.643	1	Tnaive-like	Vsir
0.000209294369289405	0.302894371741452	0.267	0.154	1	Tnaive-like	Tob1
0.00021253389862879	0.42922766747691	0.57	0.548	1	Tnaive-like	Gpbp1l1
0.000221723142076833	0.333789815456745	0.64	0.625	1	Tnaive-like	Dennd1c
0.000224113718637675	0.310152255088663	0.953	0.98	1	Tnaive-like	Ube2d3
0.000246737780182607	0.482802038862586	0.523	0.469	1	Tnaive-like	Kif21b
0.000271602247307044	0.327271540302949	0.43	0.328	1	Tnaive-like	Klhl24
0.00029200587431326	0.356143977564555	0.965	0.985	1	Tnaive-like	mt-Nd1
0.000298100565414227	0.335385138059069	0.86	0.924	1	Tnaive-like	Ucp2
0.000305856471476295	0.391524427321638	0.895	0.925	1	Tnaive-like	Gabarapl2
0.000321052121525061	0.381734872506561	0.849	0.848	1	Tnaive-like	Ankrd44
0.000332588423462937	0.483764732163201	0.64	0.639	1	Tnaive-like	Atf7ip
0.000341955714526147	0.355048524295	0.849	0.846	1	Tnaive-like	Gls
0.000343982519617378	0.342794948296776	1	0.998	1	Tnaive-like	Btg1
0.000344677815510659	0.434556067694397	0.721	0.737	1	Tnaive-like	Klk8
0.000347179112836537	0.553262153001774	0.558	0.515	1	Tnaive-like	P2ry10
0.00035089316544011	0.619220270487772	0.314	0.203	1	Tnaive-like	Nfkbiz
0.000395212825244571	0.396746883464596	0.802	0.82	1	Tnaive-like	Prpf38b
0.000401001922790924	0.407413873882997	0.663	0.659	1	Tnaive-like	Ypel3
0.000441421296059144	0.380820555359541	0.523	0.495	1	Tnaive-like	Cklf
0.000450035938445844	0.355763567735124	0.314	0.211	1	Tnaive-like	Dyrk2
0.000464673993758625	0.484710104134399	0.663	0.712	1	Tnaive-like	Cd247
0.000494309170973083	0.345552571208275	0.384	0.287	1	Tnaive-like	Vrk3
0.000652576112535211	0.368496646520995	0.919	0.916	1	Tnaive-like	Atrx
0.000655090741971536	0.514508659724786	0.767	0.822	1	Tnaive-like	Pycard
0.000686468260279613	0.387532132823077	0.453	0.4	1	Tnaive-like	Pmm2
0.000763616122349635	0.372186859328613	0.349	0.255	1	Tnaive-like	Phf21a
0.00077405607060687	0.431234986255273	0.419	0.337	1	Tnaive-like	AB124611
0.000837576387114999	0.433410568208779	0.733	0.799	1	Tnaive-like	Gimap9
0.000837582820358381	0.375811835130889	0.767	0.851	1	Tnaive-like	mt-Atp6
0.000848529140846403	0.410176726605333	0.5	0.462	1	Tnaive-like	Fam78a
0.000901462365881859	0.345594934853038	0.988	0.983	1	Tnaive-like	Junb
0.000901705614170208	0.415778558718716	0.965	0.98	1	Tnaive-like	mt-Nd2
0.000914916027699778	0.436160426783853	0.64	0.673	1	Tnaive-like	Arid5a
0.000939401128656519	0.325853058276902	0.826	0.897	1	Tnaive-like	Irf2
0.000962342891403133	0.304011019782954	0.349	0.258	1	Tnaive-like	Rnf216
0.000967085398787352	0.589862398813563	0.581	0.581	1	Tnaive-like	Cited2
0.000984468710875368	0.361474802986256	0.535	0.5	1	Tnaive-like	Ccdc85b
0.00102272925199071	0.416220648943483	0.419	0.336	1	Tnaive-like	Arhgap25
0.00103578992975442	0.255243311197827	0.826	0.912	1	Tnaive-like	Ccdc12
0.00104580629049876	0.47041813411279	0.407	0.324	1	Tnaive-like	Lncpint
0.00105404950055683	0.374112721374874	0.628	0.715	1	Tnaive-like	Tprgl
0.00109065049613347	0.333316176201169	0.628	0.652	1	Tnaive-like	Brd9
0.00117595404149288	0.380575826178636	0.395	0.32	1	Tnaive-like	Rap2b
0.00120225974532819	0.328515933939355	0.86	0.94	1	Tnaive-like	Prr13
0.00120800943369968	0.44679703210241	0.395	0.316	1	Tnaive-like	Sntb2
0.00121281286036035	0.29314263165509	0.686	0.696	1	Tnaive-like	Psip1
0.00123501329753866	0.287815567569808	0.384	0.29	1	Tnaive-like	Gm12216
0.00133343650111171	0.454317735189788	0.581	0.626	1	Tnaive-like	Znrf2
0.00135852821914852	0.286429550025912	0.907	0.974	1	Tnaive-like	Stk17b
0.00137014577108982	0.252930935419598	0.698	0.702	1	Tnaive-like	Kdm5a
0.00143115695581502	0.386624942727885	0.744	0.813	1	Tnaive-like	Top2b
0.00143255720707042	0.344263746412492	0.86	0.904	1	Tnaive-like	Limd2
0.00145839838481819	0.488196982450841	0.709	0.739	1	Tnaive-like	Gm1966
0.00148360858224728	0.493706226256337	0.581	0.618	1	Tnaive-like	Ube2h
0.00156491459666119	0.310007269349666	0.651	0.671	1	Tnaive-like	Prrc2b
0.00161109943258408	0.389498872873107	0.814	0.893	1	Tnaive-like	Ablim1
0.00164963050543725	0.366955755364932	0.488	0.436	1	Tnaive-like	Gata3
0.00169847889164524	0.333661995429949	0.942	0.97	1	Tnaive-like	Sp100
0.00178085700354826	0.313205671906918	0.419	0.344	1	Tnaive-like	Atp2a3
0.00179169578976515	0.290536913520374	0.5	0.451	1	Tnaive-like	Rprd2
0.00187850169889319	0.405065272444949	0.558	0.548	1	Tnaive-like	Hivep2
0.0019021700543169	0.499993373740369	0.86	0.84	1	Tnaive-like	Slfn1
0.00202074850358831	0.363079138633493	0.605	0.618	1	Tnaive-like	Cdc42se2
0.00205742477585456	0.363493596924321	0.57	0.577	1	Tnaive-like	Rassf1
0.00217867218432092	0.310507937132009	0.756	0.824	1	Tnaive-like	Rabac1
0.00222528584032785	0.384396338236725	0.523	0.466	1	Tnaive-like	Crebrf
0.00228057628159	0.299531270231718	0.709	0.786	1	Tnaive-like	Tmod3
0.00233577920832389	0.250427695260275	0.988	0.996	1	Tnaive-like	Son
0.00235361229607013	0.270906341818473	0.744	0.787	1	Tnaive-like	Dnajc3
0.00247837106659756	0.308564061790141	0.721	0.802	1	Tnaive-like	Sys1
0.00253289097045	0.335316542158246	0.814	0.882	1	Tnaive-like	Phf20l1
