p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.00679138017717484	-0.0324068778420465	0.544	0.582	1	Cdk17
0.00679448159185331	-0.0245298166875312	0.433	0.471	1	Syap1
0.00679585674445837	-0.0315496245493774	0.349	0.381	1	Golga2
0.0068123928169021	-0.0340164578562689	0.341	0.375	1	Brd3
0.00681871817900198	0.0399227115376575	0.97	0.967	1	Actr2
0.0068372079590583	-0.0311536631603291	0.529	0.566	1	Ccnt1
0.00685795018593148	-0.0439831720920887	0.465	0.499	1	Epb41
0.00685906546766136	0.0539272982457567	0.398	0.379	1	Vcpkmt
0.00691660418115828	-0.0446857998205117	0.726	0.748	1	Arid4b
0.00693464587816796	-0.0389170748382858	0.553	0.581	1	Spcs3
0.00699618824683903	0.0411267280324834	0.43	0.41	1	Nxt1
0.00712996441815009	-0.0263006432061328	0.313	0.348	1	Ldah
0.00714447076673308	-0.0265150193416688	0.341	0.374	1	Klhl6
0.0071560684837466	-0.0317573199004945	0.429	0.471	1	4833420G17Rik
0.00716315833091843	-0.0212679446864678	0.326	0.361	1	Sec23b
0.00719870616596465	-0.0256455579415285	0.274	0.307	1	Amn1
0.00720292322067422	-0.0342681361338091	0.419	0.454	1	Vps37a
0.00720815560521021	-0.0341138213902223	0.428	0.457	1	Zfp24
0.00723228171900397	-0.0561243662686439	0.99	0.991	1	Klrk1
0.00726251854908152	0.0373236310718238	0.525	0.503	1	Med21
0.00737044274385558	0.0557874134009681	0.403	0.38	1	Chst2
0.00737179914440852	-0.0426843700818209	0.452	0.487	1	Galnt7
0.00738609593306646	0.0392374020824036	0.817	0.824	1	Rbbp4
0.00742572678749236	-0.0339340731956701	0.54	0.572	1	Mta2
0.00747696402658223	-0.0307182685654387	0.359	0.394	1	Cd80
0.00749157146082273	-0.0241113982059319	0.279	0.31	1	S100pbp
0.00754006462254251	-0.0508345233289051	0.768	0.789	1	Cdk11b
0.00756485846435968	-0.0312087503585162	0.392	0.43	1	Wdr44
0.00761843800965788	-0.0514714984302114	0.772	0.796	1	Kras
0.00764878896036065	-0.0382289899166044	0.943	0.949	1	Nap1l1
0.00765725804895514	-0.0164461389483647	0.306	0.34	1	Elp2
0.00781924084912571	0.0436382477072185	0.66	0.651	1	Tex261
0.00782835435372432	-0.038154259470473	0.473	0.507	1	Pdpk1
0.00786478218315347	0.0634698895354113	0.743	0.735	1	Fgl2
0.00794545220894232	0.0583232171221989	0.473	0.451	1	Fam78a
0.00795540841873485	-0.0152601097859665	0.293	0.327	1	Mbd1
0.00797906769145628	-0.0362098633224714	0.393	0.424	1	Cbll1
0.0079901497803861	-0.0273890355216007	0.41	0.446	1	Gmip
0.00802579203819897	-0.0339537281503582	0.672	0.706	1	Ccnl2
0.00802589384928517	0.0425833961276051	0.405	0.382	1	Sephs2
0.00804638995641764	-0.0286881697410355	0.337	0.37	1	Fbxo11
0.00807274150031785	0.0392767933495637	0.57	0.552	1	Mrpl40
0.00807431338966532	-0.0480448956787349	0.803	0.83	1	Smc6
0.00807517195076327	-0.0292577044524476	0.358	0.391	1	Gskip
0.00809076149386489	-0.0464378752508945	0.446	0.472	1	Cd244a
0.0081577654238667	0.0596158899093853	0.323	0.302	1	1600014C10Rik
0.00818539716638228	0.0754646215693393	0.983	0.985	1	Vim
0.008213202600751	-0.0226494473550985	0.341	0.381	1	Adam17
0.00823996992346848	-0.0313116493782825	0.341	0.376	1	Ctso
0.00832602136302558	0.0419131266385939	0.958	0.96	1	Cox6a1
0.00836569804828344	0.0487372211556666	0.693	0.688	1	Ufm1
0.00837294225368665	-0.0175179702625305	0.747	0.784	1	Cct6a
0.00838156047804224	0.042900657354608	0.696	0.69	1	Znrd1
0.0084382844376645	-0.0427413128364795	0.864	0.868	1	Khdrbs1
0.00844799837291802	0.0403393958810563	0.637	0.621	1	Ube2j2
0.00846793427983743	-0.0472028973272911	0.698	0.732	1	Ssr3
0.00853449893558754	-0.025617368539272	1	1	1	Cd3e
0.00854164346548678	-0.0269338414933726	0.29	0.324	1	Mex3c
0.00855373201551783	-0.0388238024529903	0.767	0.791	1	Traf3ip3
0.00861169200667085	-0.0553696875481378	0.922	0.933	1	Smarca5
0.00862941606421573	0.0353208121104944	0.983	0.985	1	Eif3k
0.00866564679448691	-0.0451385815284584	0.527	0.562	1	Zfp445
0.00868372207687879	0.054770818592475	0.684	0.684	1	1110008P14Rik
0.00869727459028587	0.0396746679430535	0.809	0.815	1	Cope
0.00879727283766515	-0.0383795920179721	0.77	0.793	1	Atp6v1e1
0.00885236922672996	0.0455553747909612	0.926	0.927	1	Cd2
0.00885284122200924	-0.0292505349232952	0.416	0.452	1	Snd1
0.00886633130018472	-0.032363828389928	0.463	0.5	1	Arf3
0.00889879446782578	0.0494365293678475	0.333	0.31	1	Fen1
0.0089122143342868	-0.0300706130780992	0.598	0.633	1	Tgfbr2
0.00897411977140567	-0.0214165464202668	0.313	0.349	1	H2-Q5
0.00908532120067783	-0.0426584640777141	0.593	0.618	1	Sipa1l1
0.00908730196712118	-0.0295578747789031	0.999	0.999	1	Rpl36a
0.00909748269044819	-0.0229259152921104	1	1	1	Rpl8
0.00920259025637254	-0.0390231221845063	0.836	0.866	1	Prkch
0.00921383970906355	-0.0301816108971422	0.278	0.307	1	Phf8
0.00927048005977284	-0.0168293220536476	0.29	0.324	1	Prkx
0.00927200218554597	-0.0511750547792635	0.823	0.853	1	Sars
0.00929410526220628	-0.0308128507622184	0.699	0.731	1	Chd1
0.00932140092432003	0.0396736609404932	0.705	0.698	1	Mrpl21
0.00932180656607159	-0.0368261049456166	0.606	0.635	1	Hmg20b
0.00939796001855471	-0.0407573986906468	0.681	0.714	1	Brd7
0.00941158919000822	0.0354188780973658	0.419	0.397	1	Snrnp25
0.00953993373392186	-0.0266489814654041	0.313	0.345	1	Arl8b
0.00956371913687105	-0.0425408278809151	0.691	0.72	1	Tnrc6c
0.00957235706495797	-0.0263415496372342	0.672	0.7	1	Gpr68
0.00958563767707401	-0.0359125171604836	0.402	0.436	1	Mbnl2
0.00961398676190523	0.041768916265267	0.879	0.898	1	Psmb6
0.00963770774986657	-0.0438410493808382	0.304	0.332	1	Sdhaf1
0.00973963040680461	-0.0221069438386386	0.398	0.436	1	Nup214
0.00978613451250691	-0.033932826063392	0.3	0.33	1	Nsun6
0.0097948912778907	0.0638801356387555	0.967	0.971	1	Npc2
0.00980682534466278	-0.0268140678977984	0.349	0.383	1	Mrpl45
0.00982700484985423	-0.0643262700159266	0.511	0.54	1	Plod2
0.0098414359507751	-0.0296913092435543	0.354	0.385	1	Gorasp2
0.0099338897291247	0.0488229678375032	0.775	0.76	1	Vdac1
0.00994122898400676	-0.0424943613060856	0.568	0.604	1	Aco2
0.00996638565061983	0.0395208382934007	0.668	0.655	1	Mrpl34
0.0099767123731146	0.0289962647224746	0.714	0.697	1	Mtarc2
0.0100180197616576	-0.0348463536041925	0.392	0.423	1	Las1l
0.0100330416681718	-0.0741300273088875	0.457	0.478	1	Gadd45b
0.0100624573623618	-0.0316830769963009	0.43	0.47	1	Napg
0.0100808207945703	-0.0314794614712267	0.305	0.335	1	Cdyl
0.010092388767469	0.0585112557965835	0.692	0.685	1	Nhp2
0.0101088514230434	-0.0234505922316499	0.279	0.31	1	Nudt16
0.0101129862572332	-0.0320228792121799	0.412	0.446	1	Ccny
0.0101142399004509	-0.0260581678534925	0.334	0.366	1	Jak2
0.0101703297228527	0.0470965702949414	0.471	0.457	1	Cebpzos
0.0101945221260603	-0.032520418525936	0.383	0.416	1	Ankfy1
0.0102038570076015	-0.0319592445805636	0.306	0.336	1	Srfbp1
0.0102270130987008	0.0400258965730202	0.364	0.343	1	Coq2
0.0102408735277872	-0.0368316232577053	0.539	0.577	1	Polr2a
0.0104323874021149	0.0455915664355917	0.678	0.677	1	Mrps15
0.0104429952394468	-0.0291977891241	0.432	0.466	1	Katna1
0.0104685011026626	0.0461571422402112	0.374	0.356	1	Got1
0.0104971212505605	-0.0158516272444002	0.291	0.322	1	Vamp7
0.0105656563582366	-0.016232051099119	0.271	0.304	1	Atf6
0.0106018636827051	0.047318976606636	0.834	0.84	1	Raly
0.0106606002614736	-0.0257558827776979	0.386	0.419	1	Ankrd40
0.0107138565225387	-0.0345282721769249	0.362	0.392	1	Zfp639
0.0107171302402291	-0.0604700976221937	0.685	0.717	1	Grap
0.0107285447944736	0.0521889183945277	0.997	0.997	1	Crip1
0.0107369568727655	-0.0360105274032145	0.485	0.521	1	Fbxl14
0.0107862524198261	0.0298725412616754	0.322	0.296	1	Isyna1
0.0108140169725791	0.049804129550563	0.71	0.705	1	Ap2m1
0.0108347869850448	0.0406297579912398	0.772	0.765	1	Dph3
0.010837099706961	0.0372441450877574	0.602	0.598	1	Pin1
0.0108478599556336	0.0395825318727767	0.803	0.808	1	1810058I24Rik
0.0108564929724629	0.0687203941538277	0.855	0.857	1	Aprt
0.0109087875003857	-0.0314661841853313	0.399	0.436	1	A430093F15Rik
0.0109642626333484	0.0389834796461263	0.418	0.401	1	Myg1
0.0110428249311294	0.0406309892004775	0.58	0.564	1	Psph
0.0110581869770821	0.0941923754106362	0.818	0.832	1	Ranbp1
0.0110636528812423	-0.0311933733663745	0.339	0.369	1	Ccdc9
0.0110776952763846	-0.0555493390384112	0.35	0.375	1	Zbtb32
0.0110795915739524	0.0415431757164167	0.64	0.628	1	Pdlim2
0.0111216651556711	-0.0238477739788905	0.291	0.321	1	Pi4ka
0.0112876579507369	-0.0406338468423986	0.863	0.87	1	Ptpn1
0.0113694042881519	-0.0269902936588627	0.376	0.409	1	Oxa1l
0.0113726497451592	-0.034697038723581	0.482	0.518	1	Hsd11b1
0.0113849436172466	-0.0393163088460803	0.568	0.606	1	Spop
0.0114363558732093	-0.0386478034072795	0.449	0.485	1	Cep192
0.0114650071765231	-0.0501186778471462	0.631	0.663	1	Aim2
0.0114726441046016	0.0415318228582745	0.503	0.486	1	Psmg2
0.0115116569040962	0.0260278956468628	0.457	0.433	1	Nudt9
0.0115664245198751	-0.0403918664932914	0.785	0.811	1	Tnrc6a
0.0118219580638333	-0.0260799306459409	0.365	0.4	1	Tmc6
0.0118408126910622	-0.0244146943783544	0.481	0.522	1	Cdkn2d
0.0118709509066372	-0.0595297693999141	0.674	0.695	1	Phip
0.0118836048042945	-0.038095712591387	0.533	0.567	1	Msi2
0.011907293510312	-0.0374386731665672	0.411	0.443	1	Glmn
0.012085630171801	0.037320413461581	0.917	0.915	1	Capns1
0.0121172730025753	-0.0230970925386011	0.276	0.305	1	Mvp
0.0121193235730122	-0.0373952033756287	0.66	0.689	1	Srsf1
0.0122738381330487	-0.0366424283223503	0.741	0.764	1	Nt5c
0.012276504441321	0.0382386087800387	0.409	0.392	1	Zwint
0.0123003637507197	-0.0338061591215962	0.31	0.34	1	Cpsf7
0.0124585934502082	0.0517306357000843	0.658	0.655	1	Fbl
0.0125255356404725	-0.0227225157800457	0.303	0.335	1	Lcmt1
0.0125381298402263	-0.0199294717970332	0.499	0.541	1	Stt3b
0.0125531822744812	-0.031860894303934	0.822	0.843	1	Zmat2
0.0125822713023779	-0.0369488115182152	0.648	0.672	1	Sash3
0.012589451981469	-0.035677001797918	0.73	0.758	1	Luc7l3
0.0125946816347498	-0.0190895428628325	0.357	0.391	1	Rin3
0.0125958422842345	-0.0141832597200355	0.346	0.382	1	Wbp2
0.0126882039986236	-0.0402397154581498	0.341	0.371	1	Fam129a
0.0127453968180399	-0.0315061110081918	0.375	0.403	1	Kctd2
0.0127656539482887	-0.0340417978101881	0.92	0.942	1	Pglyrp1
0.0127721907774793	-0.0302606967949164	0.364	0.395	1	Klc1
0.0127736830332828	-0.0188010539121768	0.284	0.313	1	Utp6
0.0130569164661107	-0.0327230108110301	0.475	0.51	1	Ppm1a
0.0130600103784332	0.0433716631196241	0.76	0.769	1	Ndufb6
0.0130604816295093	-0.0443766979500104	0.838	0.865	1	Bin2
0.0130616552599446	-0.0299234184809005	0.372	0.405	1	Fchsd2
0.0130736123395578	-0.0372190872006944	0.477	0.508	1	Iqsec1
0.013101004007346	0.0446569489017022	0.704	0.702	1	Gm17018
0.0131361924468404	-0.0306280928499192	0.73	0.756	1	Srpr
0.0131390814114578	-0.0531032448532023	0.975	0.976	1	Eif2s2
0.0131414986113468	-0.0167218391100302	0.396	0.433	1	Ganab
0.0131989665166076	-0.034896175544301	0.573	0.606	1	Hltf
0.0132026666413664	-0.0230732620492745	0.31	0.34	1	Tec
0.0132386261719919	-0.0256846385710868	0.345	0.376	1	Bag6
0.0133229754960193	-0.0206842451982602	0.285	0.315	1	Ppp1r8
0.0133921084313688	0.0415646734996655	0.961	0.964	1	Bzw1
0.0133994146363606	-0.0345034379598667	0.487	0.52	1	Cwc25
0.0134051996972178	0.0415169917025329	0.393	0.379	1	Abhd2
0.0134732183149385	-0.0267797564171645	0.421	0.455	1	Trpc4ap
0.0134742472637167	0.0503621353471121	0.48	0.464	1	Tmem223
0.0134792953262994	-0.0174767557491179	0.507	0.551	1	Nolc1
0.0134992348931891	-0.0272761226478981	0.708	0.74	1	Etf1
0.0136274165574684	-0.028693757267456	0.412	0.443	1	Galnt11
0.0137248526061173	-0.0240110503335385	0.644	0.688	1	Nudcd3
0.0137876170136358	-0.0325979737193793	0.302	0.33	1	Lrpprc
0.0138350283480241	-0.0327871706511136	0.565	0.597	1	Srrt
0.0139512719955324	0.0334592250614363	0.911	0.91	1	Ccdc12
0.0139693979353723	0.0392298154098026	0.484	0.465	1	Pop7
0.0139791759536509	0.0330598198361722	0.803	0.793	1	Gimap9
0.013979373524496	0.0346200792570371	0.645	0.636	1	Laptm4a
0.0140744754653657	0.0412939864914159	0.404	0.384	1	1300002E11Rik
0.014156601403846	0.0464582889172038	0.8	0.802	1	Sys1
0.0142042494175745	-0.038865126490369	0.923	0.937	1	Itk
0.0143090877271796	-0.0335794266253219	0.309	0.337	1	Zfp950
0.01431620670805	-0.0203089614548905	0.438	0.475	1	Atraid
0.0143506709818765	0.031200004808871	0.857	0.851	1	Tcea1
0.0143928465313383	0.0611465520930605	0.732	0.722	1	Gstp3
0.0144037130382734	0.0359107530667169	0.306	0.282	1	Prim1
0.0144328991197289	0.0352647997219149	0.676	0.669	1	Pfdn6
0.0144981441658631	-0.0146621417166113	0.331	0.363	1	Agps
0.0145252211391685	0.0365030347528027	0.333	0.312	1	Metrn
0.0145504233800441	-0.0368346344935835	0.453	0.478	1	Ubap2
0.0145600394925677	0.0344663092886103	0.338	0.316	1	Cog8
0.0145701904360977	-0.033734940362773	0.385	0.416	1	Ino80
0.0146193956404942	-0.0506816326470112	0.805	0.826	1	Clec2d
0.0146263915681155	-0.0382713726368934	0.508	0.537	1	Tnfrsf1b
0.0146501062819144	-0.0474181072710682	0.556	0.592	1	Ppt1
0.0146573972519676	-0.0331763954288274	0.543	0.574	1	Dars
0.0147663880320111	-0.0382063875220956	0.462	0.485	1	Qk
0.0147712348634885	0.0360239256301667	0.37	0.35	1	Jakmip1
0.0148224106589174	-0.023512500126393	0.346	0.38	1	Dcaf12
0.0148359750027979	0.0516282590611885	0.551	0.541	1	Hspbp1
0.0148568690431838	-0.0296465375829473	0.962	0.963	1	Capza2
0.0148845893817747	0.0408224728693511	0.754	0.755	1	Psma6
0.0148996889716147	0.0260376767330825	0.963	0.96	1	Ostf1
0.0149283415972282	-0.0400878923010046	0.781	0.801	1	Zranb2
0.0149541791650238	0.0399499509670393	0.842	0.837	1	Grb2
0.014978792461705	-0.029401596123416	0.36	0.389	1	Copg1
0.0150025002968869	0.0342024032617403	0.455	0.433	1	Pmpcb
0.0150858833132497	-0.0236796840914824	0.274	0.302	1	Med12
0.0151938749554897	-0.0291380925665021	0.998	0.999	1	Shisa5
0.0151981519941544	0.0432671626892155	0.715	0.716	1	Mrpl12
0.0152862628552077	0.0431296672396888	0.596	0.597	1	Maz
0.0152980671972345	-0.0269527776117053	0.832	0.862	1	Canx
0.0153132643655899	0.0684901078180082	0.534	0.518	1	Lockd
0.015507711487911	-0.0226255169596912	0.343	0.376	1	Lrch3
0.0155478530672147	0.0457375806543123	0.656	0.655	1	Unc119
0.0156886861321396	0.0408156210568216	0.783	0.777	1	Plgrkt
0.0157519587239469	0.0494395839569972	0.906	0.897	1	Plaat3
0.0157819639319883	0.0410653525915781	0.852	0.853	1	Tmem134
0.0158071597795071	-0.0307827902597885	0.414	0.444	1	Pspc1
0.0159282349055629	0.0428167816053457	0.455	0.44	1	Glo1
0.0159893801663805	0.0390752615359151	0.772	0.765	1	Abhd17a
0.0159995982519906	-0.0407517352810579	0.687	0.717	1	Rnf166
0.0160044895531097	-0.0288531071083757	0.374	0.407	1	Plcl2
0.0160241442362074	-0.0262718885053269	0.368	0.404	1	Atp8b2
0.01617077685788	-0.0225529871064022	0.405	0.434	1	Ldb1
0.0162081786251563	-0.0367389422922884	0.761	0.791	1	Wbp11
0.016227774439565	-0.0274621593762358	0.487	0.516	1	Epc1
0.0162420663488962	-0.0210454533509224	0.357	0.387	1	Ahctf1
0.0163000593691412	-0.0316457822855133	0.543	0.573	1	Mrps9
0.0163358031143826	0.0357361835395078	0.818	0.813	1	Crlf2
0.0163431419242398	-0.025854238554144	0.331	0.36	1	Slf1
0.0163579929548071	0.0450419097259211	0.754	0.759	1	Polr2f
0.0163616878897645	-0.0258057760643302	0.273	0.301	1	Taf2
0.0164174308187268	0.0345954479076185	0.971	0.965	1	Skap1
0.0164909804462849	0.0358100113023941	0.384	0.363	1	Psen2
0.0165135169979824	-0.0389077395910027	0.683	0.716	1	Mrpl51
0.0165366791684445	0.0237861368889477	0.774	0.757	1	Pin4
0.0165735980127904	-0.0318873491863006	0.408	0.438	1	Tshz1
0.016628681325286	-0.0173264640137955	0.374	0.41	1	Pgd
0.0166547206951751	-0.00677053053524412	0.916	0.927	1	Ifng
0.0167398709624594	-0.040577585500374	0.598	0.631	1	Arid5b
0.0167567037626513	0.033769801359083	0.976	0.976	1	Mrpl52
0.0168254434648386	-0.0170844206203934	0.369	0.401	1	Dusp6
0.0168361919338195	-0.0319128353914747	0.318	0.344	1	4930581F22Rik
0.0168506621313357	-0.0353023240610837	0.609	0.645	1	Sdha
0.0168547950827261	-0.0272293463949955	0.532	0.566	1	Gpbp1l1
0.0169912895846788	0.0464187622631087	0.682	0.68	1	Gpx1
0.0170054908006205	0.0460683148531268	0.514	0.504	1	Lage3
0.0170174828146022	-0.0215813639455176	0.432	0.462	1	Cyhr1
0.0171048989418919	-0.0368224494368338	0.523	0.552	1	Fam120a
0.0171128309473241	0.0338576577032697	0.732	0.725	1	Anapc11
0.0172040062298791	-0.0440114423298265	0.396	0.421	1	Itpr2
0.0172997299459552	-0.015399553172718	0.271	0.3	1	Recql
0.0173476778023663	-0.0313689588358497	0.667	0.702	1	Eif3b
0.017356013562645	0.024813266074833	0.336	0.31	1	Wdr74
0.0173816692193207	0.0421318882870257	0.408	0.386	1	Rabepk
0.0174024330585528	0.0244066309636213	0.309	0.29	1	Psmd5
0.0174048942445448	-0.0286120369578934	0.348	0.377	1	Stx6
0.0174218062670894	0.0400471611616645	0.379	0.361	1	Rnaseh2b
0.017432547360132	0.0453795638537901	0.431	0.413	1	Gimap1os
0.0175491803540218	-0.0225322997928261	1	1	1	Rpl6
0.0176082170562343	0.034560684871381	0.56	0.548	1	Sf3a3
0.0176645334065247	0.0384758445872401	0.422	0.407	1	Gnpda2
0.0176788568596921	0.0350705438947094	0.862	0.868	1	Pcbp1
0.0177517699028734	-0.026113015385169	0.818	0.844	1	Hspa4
0.0177537102994401	0.0438644428329082	0.998	0.994	1	Cd47
0.0178449412812755	0.0361078209193612	0.661	0.656	1	Ppp4c
0.0179861334096569	0.0277423089633694	0.424	0.4	1	Tm2d3
0.0180924296355526	0.0374804167546584	0.625	0.611	1	Golga7
0.0181034342665565	-0.0356104502835477	0.627	0.658	1	Zfp644
0.0181159355454869	0.0286814081562634	0.571	0.555	1	Mknk2
0.0181355834342286	-0.0235988148570581	0.493	0.527	1	Rbm6
0.0181491799916872	-0.0227724073878559	0.301	0.328	1	Lrrcc1
0.0181875597790063	-0.0248606678057648	0.342	0.374	1	Ttc33
0.0182416557880776	-0.0268460567148487	0.406	0.436	1	Rnf11
0.0183901884772861	0.0619720198026026	0.938	0.949	1	Eif4a1
0.0185392224470896	-0.0418304465401584	0.625	0.649	1	Mia2
0.018780930134996	0.0425003313003657	0.614	0.597	1	Hspa14
0.018945476513593	-0.0227651953525426	0.712	0.747	1	Gsk3b
0.0189797816529894	-0.0225391901953195	0.599	0.636	1	Clptm1l
0.019096628316519	-0.044482252109345	0.58	0.607	1	Rfc1
0.0191899653510199	-0.0243194524074464	0.389	0.42	1	Unc13d
0.0192495914360673	-0.0256459883972083	0.328	0.358	1	Phf23
0.0193117218234508	0.0373568910361954	0.584	0.583	1	Ube2e1
0.019416492418017	0.041505269828481	0.951	0.943	1	Ssr4
0.0194878222013973	0.0344901405394368	0.466	0.45	1	Rpp25l
0.0195244757999363	-0.0455928743892058	0.659	0.679	1	Hdlbp
0.0195682113635957	-0.0273801378273149	0.562	0.595	1	Sbds
0.0195774802178621	-0.0195125861340099	0.277	0.305	1	Rnf214
0.0196341505558892	0.02989327179891	1	1	1	Rpl10a
0.019670877303244	-0.034716609453405	0.883	0.893	1	Rab8a
0.0196736571832027	0.103190501221265	0.645	0.65	1	Tubb4b
0.0196737902514449	0.0291954319263561	0.849	0.844	1	Tecr
0.0197331384012429	0.033100334101703	0.352	0.329	1	Msrb1
0.0197444471884282	0.0459702822825223	0.687	0.685	1	Ccdc124
0.0197718324468557	-0.0733294780680875	0.75	0.788	1	H4c4
0.0198202107717741	0.0457828692612389	0.431	0.416	1	Susd3
0.0198219761296801	0.0290485321310391	0.301	0.278	1	Arl6ip6
0.0198222031525658	-0.0286175938136186	0.569	0.604	1	Trim34a
0.0198801407103635	0.0472423041725059	0.508	0.498	1	Tm2d1
0.0199374523896764	0.0344715963045095	0.35	0.329	1	Txndc15
0.0199745222712171	-0.0245802342081582	0.305	0.333	1	Qrich1
0.020081643220922	0.0497790722473468	0.879	0.887	1	Ppp1r18
0.0201152235279224	-0.0243036515641242	0.292	0.317	1	Clpx
0.0201522602090337	0.0358815756785946	0.304	0.286	1	Tpgs2
0.0201673148253519	0.0388449491329182	0.438	0.415	1	Mcm3
0.0201940966583389	-0.0334153810094301	0.485	0.513	1	Cpsf2
0.0203084085975842	0.0425617590467077	0.394	0.381	1	Hdac2
0.0203754488985849	0.0395493222416493	0.72	0.712	1	Idnk
0.020420953580199	0.0316875155386195	0.415	0.393	1	Cox19
0.020437870116556	-0.0244883861505135	0.52	0.554	1	Mapkap1
0.0205500439116488	-0.018330219402213	0.473	0.512	1	Sbf1
0.0205825222492113	0.0362255232327388	0.467	0.45	1	Psmd9
0.0206174507530174	-0.021666240320907	0.46	0.487	1	Arhgap18
0.0207107785021967	0.0267028387329827	0.372	0.349	1	Pgs1
0.0208054158165961	-0.0848948041495281	0.856	0.881	1	Prf1
0.0208064373008455	0.0368805664882764	0.422	0.407	1	4933434E20Rik
0.0208237181491863	-0.0361268012068225	0.538	0.569	1	Lypla2
0.0210095369298411	0.0380863810950671	0.972	0.971	1	Dnajb6
0.021058231373709	0.0306099018404815	0.818	0.826	1	Mrpl20
0.0210602402786499	-0.0229620483829913	0.368	0.4	1	2610001J05Rik
0.0210814505486658	0.03674437866866	0.678	0.66	1	Adh5
0.0211012129989178	0.0300265516310629	0.356	0.335	1	Gmds
0.0211056289457165	0.0663880313674419	0.972	0.977	1	Id2
0.0212815362407175	0.0441250423025648	0.802	0.803	1	Fmnl1
0.0213292840961958	-0.0285830956028731	0.564	0.599	1	Nipa2
0.021343353551433	0.0467272445911713	0.602	0.59	1	Dnmt1
0.0213789622416183	-0.02344187473179	0.376	0.404	1	Utp14a
0.0213863065339793	-0.106057752070124	0.868	0.876	1	Rgs1
0.0214527802391621	-0.0408295337763951	0.728	0.764	1	Plscr1
0.0215567673431774	0.0332954626326246	0.42	0.401	1	Csrp1
0.0216415373456355	0.0338544273784113	0.413	0.393	1	Mif4gd
0.0217578939612312	-0.0264479987288182	0.625	0.66	1	Grina
0.0218159183392604	-0.0172340999843026	0.286	0.315	1	Jkamp
0.0219898890003213	-0.0266182358928326	0.442	0.475	1	Nol11
0.0220124532461764	0.0371708081722505	0.593	0.584	1	Ncbp2
0.0220704171929211	0.030343306717838	0.981	0.979	1	Ube2d3
