ENTREZID	SYMBOL	logFC.Tex	FDR	nr_overlaps	exhausted_CD8_scRNAcluster_HCC_Zheng2017_human	exhausted_signature_CD8_NSCLC_up_Guo2018_human	exhaustion_associated_variable_Tirosh2016_human	exhaustion_consistent_core_up_Tirosh2016_human	exhaustion_Mel75_up_Tirosh2016_human	PD1high_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1high_CD8_TILs_vs_PD1int_low_TILS_up_Thommen2018_human	PD1int_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1neg_CD8_TILs_vs_EM_blood_up_Thommen2018_human	tumor_specific_TILs_vs_tumor_specific_blood_up_Baitsch2011_human	selectedHit
10521	DDX17	0.192305047746248	1.25556588862812e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10950	BTG3	-0.78015047580147	1.25556588862812e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
26959	HBP1	0.0620595366470227	1.25828705942537e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV12-3	0.828998287681804	1.26181372184927e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
30845	EHD3	1.53666709381821	1.26181372184927e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6187	RPS2	0.253209351384098	1.27818781621707e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
374659	HDDC3	0.031980382951096	1.27961227005659e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5058	PAK1	-0.839654560405723	1.28818399537102e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
65080	MRPL44	0.221608321878675	1.28961181217998e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10155	TRIM28	-0.298402527115457	1.29214413876085e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
23373	CRTC1	0.0455899111355119	1.29924921252615e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
145773	FAM81A	-0.620869290029656	1.30417931504075e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
54535	CCHCR1	0.140138001801658	1.32221963360783e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
100130207	SUMF1	0.0384854556402848	1.32408901568224e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
410	ARSA	0.377903927485999	1.33532242871598e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
90480	GADD45GIP1	-0.174848267587085	1.33968968423159e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
7343	UBTF	0.0247554045510064	1.34372032370199e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6928	HNF1B	2.45732321468035	1.34917914940069e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
7626	ZNF75D	0.0498268401619806	1.35519067810986e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51257	MARCHF2	0.0343677965586179	1.35581434974016e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6730	SRP68	-0.134221407719873	1.3587858614931e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
23127	COLGALT2	1.17658689075818	1.36789829317464e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
111644133	THSD8	-0.786467150728127	1.36789829317464e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
3320	HSP90AA1	-0.656488458323962	1.37177870613824e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6875	TAF4B	-1.06171758620103	1.38321270430929e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
917	CD3G	0.18746015501624	1.38833550512247e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5478	PPIA	-0.00936109160425333	1.39221090190717e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5723	PSPH	0.0464162222938464	1.39272329077285e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
517	ATP5MC2	0.562080202223616	1.39382861853092e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84083	ZRANB3	-0.376459751385848	1.40413317808807e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
283349	RASSF3	0.18245868957715	1.411359135935e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2738	GLI4	0.136634014226265	1.41774617871666e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2153	F5	2.60620383727816	1.42687506607854e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
197135	PATL2	0.123075148537031	1.43278694534021e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
112464	CAVIN3	1.17152186161379	1.43669359311743e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
80781	COL18A1	0.154333466786286	1.43669359311743e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9911	TMCC2	2.04464310593202	1.46256381880839e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10072	DPP3	-0.369938641643001	1.47104760120927e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8717	TRADD	0.384782954998919	1.49068441348178e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6576	SLC25A1	0.227771385751096	1.49391789235839e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5885	RAD21	-0.197376431980086	1.49823947022139e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51499	TRIAP1	-0.811857839822771	1.50315352359341e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
114625	ERMAP	0.032356705001935	1.50516800589612e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
64783	RBM15	-0.0620312787464065	1.5106175308366e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
100526832	KLHL23	-1.12604336206324	1.51781426876523e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	BLOC1S5-TXNDC5	-0.156545208314577	1.52309602592779e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
65003	MRPL11	-0.0672760204976946	1.54609116139796e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84942	WDR73	0.0746749536948949	1.54743047131278e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
145567	TTC7B	-0.536269822692728	1.5484343015792e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5603	MAPK13	0.911197531082925	1.5484343015792e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1292	COL6A2	1.87792058326358	1.55228208890804e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
79037	PVRIG	0.297624057680715	1.55356991828118e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
837	CASP4	0.317559093617087	1.55470812598571e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9436	NCR2	-0.771191384848317	1.55640122568761e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55793	MINDY1	1.18574103493923	1.56194528954424e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1351	COX8A	-0.10323472294487	1.56719880704067e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
28987	NOB1	0.559161329400447	1.57495434042135e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
399979	SNX19	0.154106753723093	1.57697547973367e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9693	RAPGEF2	0.0406131810494205	1.57697547973367e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
79850	TLCD3A	0.389332492772063	1.5782035793693e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10352	WARS2	0.0111834148932141	1.58292721895046e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
146330	FBXL16	0.888919419962006	1.58802864730061e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2954	GSTZ1	0.412755908547164	1.59411112652994e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84286	TMEM175	0.169474528645894	1.61147920211245e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
81567	TXNDC5	-0.194218370013963	1.61409290315492e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8883	NAE1	-0.211546821384469	1.62391122264836e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55268	ECHDC2	0.923018787866825	1.62644003304991e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55336	FBXL8	0.680591639332664	1.62785828778532e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51715	RAB23	-1.13565776252065	1.63938069583483e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
140838	NANP	-0.752077287030206	1.65179669365408e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
7436	VLDLR	0.317994444411507	1.65742669547567e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
400581	GRAPL	0.101559755154353	1.65902863710968e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5784	PTPN14	2.52169853983522	1.66109247013868e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
64418	TMEM168	0.14888144788831	1.66109247013868e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51295	ECSIT	0.400651277427103	1.70260600482885e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
125228	FAM210A	-0.415785559162718	1.70689265571711e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84307	ZNF397	0.195498211322703	1.70762369221882e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
255758	DYNLT2B	0.124916714375596	1.71116041863053e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6059	ABCE1	-0.681268620428178	1.71989048260079e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2214	FCGR3A	1.55968995319063	1.73743777024811e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
23178	PASK	0.783436065424964	1.74936072157267e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
11037	STON1	2.23154113772954	1.75047050146875e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
83879	CDCA7	0.440936714176012	1.75906002536019e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5471	PPAT	-0.0534372035362719	1.75906002536019e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
115098	CCDC124	0.0181761518120105	1.76998505551406e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10549	PRDX4	-1.09494538661131	1.76998505551406e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
79896	THNSL1	-0.277397448352185	1.77099427876684e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
83933	HDAC10	0.812328613546013	1.7765077884422e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
26030	PLEKHG3	0.537523810452296	1.78133097224477e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84058	WDR54	-0.257935270154484	1.78546661307486e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
147906	DACT3	-0.699388019091281	1.78563638750968e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1831	TSC22D3	1.84843615758122	1.79044865088728e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
54814	QPCTL	0.35236133400108	1.79976624609156e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
222255	ATXN7L1	0.694156775238795	1.80748433121447e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5021	OXTR	-0.169730820085254	1.82014588012845e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9900	SV2A	1.16411438878833	1.83507269295624e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
29081	METTL5	-0.136350637774066	1.83679191793096e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
23310	NCAPD3	-0.764757334622483	1.83685185036711e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5881	RAC3	0.370080692362635	1.8442928391308e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5437	POLR2H	-0.0479730163332596	1.84547793299985e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
23507	LRRC8B	0.638377205739992	1.84869626369096e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5357	PLS1	0.0164501023756648	1.85044420410836e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
93134	ZNF561	0.093141249575413	1.85387612031092e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
842	CASP9	0.504791948979104	1.85387612031092e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5599	MAPK8	0.194778627269761	1.86277195056072e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9755	TBKBP1	1.68743920974546	1.87025934423688e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1021	CDK6	-0.966431321941	1.87315298408341e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
100528032	KLRK1	0.909847009455454	1.89418586773869e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6689	SPIB	2.6427322274331	1.89427659880706e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
80765	STARD5	0.231586233270129	1.89427659880706e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10396	ATP8A1	0.4530084376917	1.89427659880706e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
23181	DIP2A	0.238712633797874	1.90182075296836e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
285093	RTP5	1.36495903869311	1.90351122593424e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
100529261	FNTB	-0.248465814812875	1.90722322109091e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
4285	MIPEP	-0.269913731093415	1.90763069660807e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10435	CDC42EP2	0.121411160707509	1.92109487923731e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
11148	HHLA2	0.0160538869904545	1.93329802632335e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5547	PRCP	0.810127932321332	1.93329802632335e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5828	PEX2	0.175049194845226	1.93800961209062e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2230	FDX1	0.262496134708196	1.94009742866796e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9829	DNAJC6	-1.16525581000549	1.9470404084146e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51529	ANAPC11	-0.176250979937742	1.94975469359971e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
80709	AKNA	0.0969033996539441	1.95969446492863e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9439	MED23	0.0645752421829697	1.95969446492863e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
730087	ZNF726	-0.767102914192508	1.97967001572536e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	KLRC4-KLRK1	0.908166703540097	1.98321836383441e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
60592	SCOC	-0.493412693512289	1.98608997780644e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
285440	CYP4V2	0.0994833095124424	1.99024289210987e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
145482	PTGR2	0.908148303634587	2.00121725079132e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
3479	IGF1	1.42309925953422	2.00929811578874e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
4524	MTHFR	0.257028604333161	2.01630709843748e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
83660	TLN2	1.67270596307841	2.01912273108509e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5214	PFKP	0.0955239180371241	2.01922380550001e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
388931	MFSD2B	1.19420499206757	2.02798840439626e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8911	CACNA1I	0.169781681604435	2.03324578512975e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
65062	TMEM237	-0.606304672400081	2.06954592404823e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
100526739	CENPS-CORT	-0.494377487211312	2.07166297837622e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6159	RPL29	0.42137365712177	2.07166297837622e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAV41	0.169893982784611	2.07250111779927e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10052	GJC1	-0.731963795934884	2.08105787755304e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
219539	YPEL4	2.88463917268915	2.08691682624685e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10055	SAE1	-0.267733664587489	2.08809343083115e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6674	SPAG1	0.429656205080084	2.10702668911121e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5164	PDK2	0.264407615422433	2.13125220657139e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55974	SLC50A1	0.341279829408471	2.13518906003096e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55337	SHFL	0.503675082528319	2.14597511507698e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10954	PDIA5	-0.0361244086884347	2.16262848616598e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
4724	NDUFS4	0.157355671092442	2.17249822463934e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
64773	PCED1A	0.750684698684473	2.18197422403999e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
378708	CENPS	-0.5617489026212	2.19189147686972e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
65009	NDRG4	2.4728073228562	2.20611740732884e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55345	ZGRF1	-0.789974864182874	2.21255798927156e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51765	STK26	-0.206897461692454	2.22302935727594e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10608	MXD4	0.588186047401329	2.24325659714294e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2026	ENO2	-0.319266429364385	2.24411897379771e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84667	HES7	1.49633701160787	2.25155984966837e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
490	ATP2B1	0.397954805879011	2.25155984966837e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84628	NTNG2	2.11388716451509	2.27212566708405e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1152	CKB	-0.220260526747986	2.29595306143788e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51491	NOP16	-0.793034489046719	2.29778265790838e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
3992	FADS1	1.14049594639711	2.30152400001696e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
121457	IKBIP	-0.801298069301148	2.31476407524183e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8458	TTF2	-0.702602311836386	2.31625535470072e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1523	CUX1	0.315985680303566	2.32073665407212e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
4258	MGST2	1.53935412439392	2.33049751125691e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
3004	GZMM	0.0114219044599681	2.33559464297883e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
23130	ATG2A	0.707386673891071	2.33981489811574e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6484	ST3GAL4	-0.373473175554172	2.33981489811574e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
3590	IL11RA	0.407740311580658	2.34342201557706e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
57559	STAMBPL1	0.323855628510907	2.34604757435686e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8828	NRP2	3.23960930945185	2.36555097145901e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9556	ATP5MJ	0.248423843850684	2.36555097145901e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
54916	TMEM260	0.196608041295974	2.36798680648646e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6675	UAP1	0.512253338506022	2.38784254645408e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
151473	SLC16A14	2.28585089257488	2.38817429568673e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6189	RPS3A	0.0653312841735423	2.3976417801329e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
56895	AGPAT4	0.659072607789447	2.40345322056424e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
92340	PRR29	0.482308203735068	2.40388701750351e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
79147	FKRP	0.00852885962037365	2.41984927055447e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
27340	UTP20	-0.760304205216755	2.42264660103543e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
100526771	SMIM35	1.24782689268341	2.42868447063241e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8544	PIR	-0.62449610796773	2.43577219355298e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6812	STXBP1	-0.26114671724292	2.44590121747805e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
64761	PARP12	0.236219221150871	2.47530195449794e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
10971	YWHAQ	0.0302685420633029	2.47530195449794e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
4539	MT-ND4L	0.0369507576994487	2.48462282504005e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
57462	MYORG	-1.21556655809697	2.48552065933809e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
203238	CCDC171	0.494188353068882	2.4876583214229e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1329	COX5B	0.21486340720643	2.48867613533924e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84817	TXNDC17	-0.122765456221724	2.49128251968524e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84940	CORO6	1.25000292179117	2.50867047819033e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6124	RPL4	0.0954143769522821	2.5179924304563e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
130540	FLACC1	0.651963169445754	2.52209855859234e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
4796	TONSL	-0.787969503289321	2.52209855859234e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6194	RPS6	0.13869322241053	2.52519395833382e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
113540	CMTM1	0.200513826908516	2.54167817494016e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
389197	C4orf50	-0.418461718359002	2.54434558614097e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
221078	NSUN6	0.836153814300571	2.56999244774257e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8804	CREG1	0.199854996252522	2.62233352670905e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
95	ACY1	0.709611806251024	2.63660159373515e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
58472	SQOR	-0.161382483318028	2.64445938471299e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51466	EVL	0.0795358765701813	2.64510131866554e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2950	GSTP1	0.453721458256664	2.64510131866554e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
7769	ZNF226	0.0310914368649623	2.64590066496891e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
169981	SPIN3	2.43446487500137	2.65370831903348e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2990	GUSB	0.113011025737302	2.65507358823665e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55102	ATG2B	0.038240322880414	2.66387224044534e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
151556	GPR155	0.178668471608559	2.66687299115112e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1954	MEGF8	1.10306890525497	2.67304178896164e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51380	CSAD	0.227848366876494	2.67426788871839e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
399665	FAM102A	0.292813231699532	2.67426788871839e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
3069	HDLBP	0.43059677489684	2.68961186786381e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
599	BCL2L2	1.39654621445319	2.70221153844076e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
25873	RPL36	0.523858760521563	2.70322710272259e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2316	FLNA	0.284980681532232	2.7133247398846e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
2100	ESR2	1.28466890738835	2.71975998291484e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9929	JOSD1	0.0873357695743953	2.72922285992596e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
1240	CMKLR1	1.72549998669006	2.78804193538579e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6125	RPL5	0.0144901211772796	2.80385727917696e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
6238	RRBP1	1.28025024370595	2.83383744118344e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8111	GPR68	0.134996487131801	2.84962024849999e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5920	PLAAT4	1.06053764842544	2.85833396778423e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
79663	HSPBAP1	0.274102464911505	2.86525807407588e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8302	KLRC4	0.910941522350991	2.9143420652727e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
25979	DHRS7B	-0.119593341737088	2.93753213061238e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
81847	RNF146	0.08678875183343	2.94074989996332e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55353	LAPTM4B	-1.5821018213832	2.94158371775433e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
56983	POGLUT1	0.0886067815640905	2.95974706682565e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55223	TRIM62	0.153652584244551	2.97853952686971e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
80221	ACSF2	0.807564655917722	2.98056274593515e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
51103	NDUFAF1	0.210364438122109	2.98253482512046e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
387882	C12orf75	0.31681901755982	2.98889568374382e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
55001	TTC22	0.49230740705898	2.99150169408458e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9577	BABAM2	0.394103737042715	3.00320383513292e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9531	BAG3	0.367937038398286	3.02617575575372e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8974	P4HA2	0.406318379280515	3.02617575575372e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
152816	ODAPH	1.73643046651891	3.03262850654164e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
64839	FBXL17	0.184137349004122	3.03750725755805e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
387032	ZKSCAN4	0.0947993547426223	3.04668313296465e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
7516	XRCC2	-1.36410737960584	3.07017887138166e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
5151	PDE8A	0.451781209408004	3.07034435658958e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
8639	AOC3	-0.124542751739582	3.0926426076878e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
84000	TMPRSS13	1.14883096139643	3.11246359883689e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
204962	SLC44A5	0.649668013502005	3.17495720510821e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
9881	TRANK1	0.627139583176397	3.17690171387817e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
56915	EXOSC5	-0.265292393825604	3.17972479247086e-05	0	0	0	0	0	0	0	0	0	0	0	FALSE
